Tweet	Offensive	Targeted	Target
Ludovic Orban scoate la mezat activitățile sanitar-veterinare publice! Schimbarea legislativă pregătită de Guvernul PNL	NOT	UNT	NULL
Bai, unde dracu s'a pierdut poezia asta a simplitatii utile?	NOT	UNT	NULL
@john0peace @Semanticus Radiourile s-au adaptat. Am acultat ieri o reclamă la Mona. Am fost atât de șocat că nu am apucat să o înregistrez..	NOT	UNT	NULL
@j00niesthighs si stii dc se intampla asta pt ca exista multi idioti care nu pot sa stea in plm in casa si umbla ca drogatii  pun in pericol pe toata lumea si se ajunge la masuri de genul	OFF	TIN	IND
S-a emis Ordinul prin care este stabilită metodologia de solicitare și eliberare a Certificatelor de Situație de Urgență (CSU).	NOT	UNT	NULL
Revista presei de Nord Est (LA NICOLAE BALCESCU Sedinta Consiliului Local din 24 mar FILMARE EXCLUSIV TV 4K) stire publicata de Bacau Press -	NOT	UNT	NULL
Of, cât de uman.	NOT	UNT	NULL
Iar la noi,ce-mi e că mori de cov ce-mi e că mori de anevrismcerbr	NOT	UNT	NULL
@peretsergiu17 Un jucător la ca el ne-ar trebui acuma lângă Romagnoli.	NOT	UNT	NULL
Nu mai vin să-i îmbolnăvesc și pe cei din țară. Și când îi văd ce figuri fac... I-aș topi în bătaie, jur.	NOT	UNT	NULL
Casa Santa Marta urmează să fie dezinfectată.	NOT	UNT	NULL
@itmorar @ipostaze La dracu’, eu am visat ca m-a părăsit fosta nevasta, de care  m-am despărțit acum 2 ani 😁. Nu mai beau bere la prânz, uite ce pățești de la asta.	NOT	UNT	NULL
@CloneSandman Extrem de grav!!! Asta nu ar trebui lăsată așa, după ce se termina toată nenorocirea asta	NOT	UNT	NULL
@AlexPop76 @stefancrisan @Horia8Bogdan @ciulea Dragul meu, acolo nu e solidaritate, e disciplina de partid. Întărită cu frica de pușcărie, în lipsa drepturilor și libertăților individuale sau colective. Nu cred că ai dori să trăiești acolo.	NOT	UNT	NULL
După BRD, și BCR reduce prognoza de creștere pentru acest an, la -4,7	NOT	UNT	NULL
Povestea unor tineri voluntari din Sibiu care produc viziere de protectie si le impart gratuit medicilor	NOT	UNT	NULL
@denis26_denise Împușcat?E 50 de bani glonțul!Are o vârstă, uitat în carantină!!!	NOT	UNT	NULL
Alături de alte șapte state, România promovează dosarul ”Tradițiile de creștere a cailor lipițani” pentru înscrierea în patrimoniul UNESCO	NOT	UNT	NULL
@thezvoner Cand auzi pleava societatii ca, PSD a dat!! ..pai normal ca a dat, a dat si de unde nu mai era un leu, dar au facut imprumuturi record din toate pdv.. iar pe urma cei care veneau sa curete mizeria dupa ei si sa astupe gaurile, erau nasoli, ca nu dadeau si taiau.. si iar bis 🤷🏻‍♂️	NOT	UNT	NULL
@DanTOMOZEI Chiar si cetățeni chinezi care se întorc în țară plătesc carantina??	NOT	UNT	NULL
@keyboardriot @itmorar Pulă ?	NOT	UNT	NULL
Suntem mai optimisti, nu credem in asa ceva aka #COVID2019, zise un nene cu familia dupa el #nunemaifacembine	NOT	UNT	NULL
@Diana_Onisor07 🙊🙊 te a răcorit ?	NOT	UNT	NULL
Costuri uriașe pentru UEFA după amânarea cu un an a EURO 2020!...	NOT	UNT	NULL
O colegă ieri: "Să vezi la 9 luni după perioada asta de izolare în case ce boom de natalitate va fi". Un prieten azi: "Să vezi tu cîte divorțuri vor fi imediat după ce se termină izolarea asta în case." Cine va avea dreptate? Colega, prietenul, amîndoi de-odată sau niciunul?	NOT	UNT	NULL
Proiect legislativ: Pedepsele pentru coruptie sa fie majorate cu un sfert daca sunt comise in perioada starii de urgenta	NOT	UNT	NULL
@vminsgukkie CE PULA MEA VERE VOIAM UN SS CU SHIZUI SI DAU DE CACATUL ASTA	OFF	TIN	IND
@itmorar Decât cu covid și fără drojdie, mai bine negativ și cu cămara plină. (Nu stiu sursa, am auzit pe la Divertis)	NOT	UNT	NULL
S-a spus că totul e posibil și că limitele nu există și absolut toată lumea a fost de accord.	NOT	UNT	NULL
Acum inteleg mai bine de ce manelele mereu m-au facut sa vomit.	NOT	UNT	NULL
@MarmotaDeCampie Nu e corect deloc.unde este egalitatea si diversitatea???	NOT	UNT	NULL
@jhsrightdimple cand am inceput sa ascult nct m-am indragostit de 100 si dreaming si inca nu mi-a trecut	NOT	UNT	NULL
@iosanaa @Roberto76Adrian Sunt tare si nimeni nu poate sa ma doboare amputere mare	NOT	UNT	NULL
Să-mi explice și mie cineva de ce circulă transportul public? Poate fi focar de infecție în timpul zilei.	NOT	UNT	NULL
Mercedes-Benz va produce izolete pentru popii din România!	NOT	UNT	NULL
OOMF DA SHOTURI. VREAU SI EU CE DRACU VORBISEM SA MERGEM LA O PETRECERE DA NU MAI PUTEM ACUM OBVS	NOT	UNT	NULL
#Bode: Sistemul de transport reprezintă o linie vitală pentru economie; zilnic intră în ţară 4.000-4.500 de camioane, în medie	NOT	UNT	NULL
@adriano_qld unii adună morții cu răniții ș scad doar morții. Ca la Plevna. Dacă e ceva pozitiv azi față de ieri e ca is mai puține cazuri noi. Aproape 700 mai puțin. Să sperăm că de acum scad	NOT	UNT	NULL
știm amândoi că te vei întoarce, dar, crezi că-s prost să te primesc înapoi ?	NOT	UNT	NULL
Obișnuit de pe Pământ să nu mai dau mâna cu nimeni, am fost luat la rost de unii de pe Alfa Centauri:	NOT	UNT	NULL
Nenorocitule, tradator imputit de neam si tara!!!Huooooo!!!!	OFF	TIN	IND
Combinația pedalare în vacuum - infrared accentuează considerabil rezultatul încă de la prima ședință a utilizării echipamentului B FIT.	NOT	UNT	NULL
@Kray1717 @SofiaCovaci Doamne ajută!	NOT	UNT	NULL
După Tom Hanks, actorul Idris Elba a fost testat pozitiv cu coronavirus: „M-am autoizolat imediat”...	NOT	UNT	NULL
@roxidh te lasă dracu fără prieteni 😂😂😂😂	NOT	UNT	NULL
@basarab84 La prima oră am călcat într-unul. Nu mai suport manipulații!	NOT	UNT	NULL
@Doctoru_Andy Asta nu poate fi dat cu capul de pereti pt stiri false?	NOT	UNT	NULL
@Doctoru_Andy Sa munceasca la el pe 2 lei! ...la el, la Borcea...sa se duca la el la palat sa arunce cu bani in ei sa se umfle pipota in el de crestin!	NOT	UNT	NULL
Pericol mai mare decit coronavirusul este Ministerul Sanatatii.	NOT	UNT	NULL
@VivianFanClub01 @VivianDsena01 Mulțumesc pentru grija ta,pup	NOT	UNT	NULL
@hoseokspapanasi @BoyWithPlant L-am făcut deja 👀 am pus un @ kinda clapped JDJSJS dar voi păstra această variantă în caz că vreau să îl schimb	NOT	UNT	NULL
Să vă pună dracu' să ieșiți mâine la zăpadă!	NOT	UNT	NULL
Genul Polițist a la Agatha Christie cu al ei Hercule Poirot.	NOT	UNT	NULL
Incontestabil și definitiv. C-o fi ș-a dracu' pe lângă, e livrat la pachet. De ce Țepeș?!? Pune-i mustață și vezi!!!	NOT	UNT	NULL
sunt de părere că poreclit găurică tot heroină ( fratele la jandarmi ) i-o cam sugea pula real lui Chiraș	OFF	TIN	OTH
@AndreiCismaru Din experienta anilor petrecuti in mediul medical sunt maxim 3 persoane credibile. Primul si cel mai important este Rafila. Restul sunt de umplutura. Pusi pe linie politica, chiar daca sunt veniti din sistem.	NOT	UNT	NULL
@thorul @Heisenbergul Chiar și eu mi-am luat rochie și port jartier.	NOT	UNT	NULL
Oliviana Ursuleac, vegana care militeaza pt drepturile omului dar este impotriva “social distance” este noul meu cont preferat de pe twitter. Nu ii dau @ pt ca femeia e balaceanca direct insa puteti arunca o privire 💪	NOT	UNT	NULL
Nu lăsa pe mâine ce poți virusa azi #proverbe	NOT	UNT	NULL
Eu am văzut un Humvee. Dar lasă asta, unde ai găsit mănuși?!	NOT	UNT	NULL
Nu am fost susținută absolut deloc ...iar vina nu îi aparține Regelui.	NOT	UNT	NULL
@cosmin_roman_ Asta ar trebui pus la raftul cu hartie. 😂	NOT	UNT	NULL
@RomaniAuTalent da l in pula mea de gheius	OFF	TIN	IND
„A fi sau a nu fi,aceasta-i întrebarea!”Ceea ce va fi după și câți dintre noi vom mai exista depinde de o mulțime de factori.Depinde de expansiunea maladiei, de durata acesteia, de corectitudinea măsurilor luate de guvernele și instituțiile paranaționale responsabile de situație	NOT	UNT	NULL
Mark Twian: „Dacă votul nostru ar putea schimba ceva, nimeni nu ne-ar mai lăsa să votăm”	NOT	UNT	NULL
Asta e economia se duce....la vale	NOT	UNT	NULL
Custodele Coroanei, Margareta: mesaj în plină pandemie de coronavirus (VIDEO)	NOT	UNT	NULL
În 6-7ani a făcut o avere cât alții n-au reușit nici în 25! De ce ANL-ul nu i-a reziliat contractul după ce s-a mutat în vilă, ori avem și asistați sociali cu palate? #corupție	NOT	UNT	NULL
@denis26_denise Hai lasă, că unii au mai și murit și n-au mai pățit nimic!	NOT	UNT	NULL
Se pare ca fiecare dintre politicienii nostri are doua-trei planuri de salvare pentru Romania.	NOT	UNT	NULL
v-am zis, sau nu v-am zis?	NOT	UNT	NULL
Premierul s-a ferit să spună clar de ce a fost schimbat ministrul sănătății Costache.	NOT	UNT	NULL
#Coronavirus: 67 de preoţi au murit de la începutul epidemiei în Italia, iar şeful Agenţiei de Protecţia Civilă s-a îmbolnăvit	NOT	UNT	NULL
@PrecupMarcel @ZoliBara @laurentiu009 Și finalul? Totul ok? Se vindeca?	NOT	UNT	NULL
@severvoinescu @itmorar Nu trebuie subestimați nici ei. Poate nu înțeleg, dar rețin.	NOT	UNT	NULL
@ArmandEpurescu da-ti in plm cutit ca deja ai ajuns sa zici  niste lucruri mari decat tine si sa te comporti ca un autist	OFF	TIN	IND
@DavidSassol: Am fost nevoiţi să luăm decizii fără precedent pentru a proteja sănătatea angajaţilor şi a membrilor Parlamentului European, dar garantând în acelaşi timp că activitatea democratică a instituţiei poate continua #EuropeanParliament #COVID19	NOT	UNT	NULL
Nu m-ar mira ca virusul ăsta sa fie o combinată alpină nordică a rușilor cu chinezii. Prea se duce dracu Europa.	NOT	UNT	NULL
@MediumUziVert El nu so dus in garaj sa caute o surubelnita. El so dus deoarece rick la chemat	NOT	UNT	NULL
@iuliaa2603 @stefancrisan @cristinadobre 0.5% din cazuri au probleme de genul care îl descrii tu din cauza la polio.	NOT	UNT	NULL
@UlfSchmid Bună dimineața bunul meu Ulf!🏕🏕🏕🏕🏕🏕😘🙏❤❤🙏🙏🙏	NOT	UNT	NULL
Ferește-te de foc!	NOT	UNT	NULL
De acord poti contacta o infectie si nu stii, insa la un moment dat (ex. virusul coronaV) apar simptomele	NOT	UNT	NULL
#Coronavirus: Pentagonul suspendă timp de două luni toate desfăşurările prevăzute la nivel global	NOT	UNT	NULL
@Rara06570402 @Anthony68711104 @BenGeskin @RODENT950 e prea fanboy omul ăla 😂	NOT	UNT	NULL
nu par normale si nici de bun simt astfel de sfaturi.	NOT	UNT	NULL
@MarmotaDeCampie @GabryIonesc2 s-o atacat săraca. îi pușcă o venă	NOT	UNT	NULL
CUM DRACU MA LASA PE MINE MAMA CA E PARANOICA CU CORONA	NOT	UNT	NULL
Un pustan roman care se mandreste cu asta public face misto de romanii care au suferit in Romania. Eu il iau la rost pentru asta. Duduia se supara pe mine din cauza asta. Cam asta fu, #plm! 😂😂😂	NOT	UNT	NULL
Urmaresc cu interes miscarile antieuro, in special in Italia, Polonia. Daca ei pleaca si se inchide pravalia poate scapam si noi. Din pacate am porni dintr-o situatie dezavantajoasa.	NOT	UNT	NULL
Eram sigură 😂😂😂	NOT	UNT	NULL
@ZBradutZ @P_Legacy_Xx e din 2019 plm daca mai gasesc battle-ul iti dau da imi e sila sa caut :))	NOT	UNT	NULL
Handbal: Fostul campion mondial Cristian Gaţu a suferit un AVC şi va fi operat joi la Spitalul Militar	NOT	UNT	NULL
@gusteru @ipostaze Recunosc, în materie de shopping online suntem cam primitivi, nu prea suntem sofisticați, nu avem mare experiență.	NOT	UNT	NULL
Nu am văzut nicio conferință de presă cu toate televiziunile  despre toate astea... și totuși, pentru țara noastră, cancerul pare a fi mai agresiv decât COVID 19. Un articol publicat acum ceva vreme.	NOT	UNT	NULL
@TanarulD Nu mai e nici un dubiu că o va trânti!	NOT	UNT	NULL
@corb_pavel @MihaiHristea aoleo. am zis eu cv de diaspora iubirică? 😘😘	NOT	UNT	NULL
@RobertEVoicu Sunt diferite firme pe platformă. Sigur mai e vreuna și de confecții.	NOT	UNT	NULL
Sunt baiat, cu siguranta o sa va placa si o sa fiti multumiti. Va pup 😘🤗	NOT	UNT	NULL
Seria de roman spin-off Înainte de Cădere a început în decembrie 2011 și a primit o adaptare manga. Încă două serii de romane  și  patru serii spin-off de manga au fost de asemenea create.	NOT	UNT	NULL
“MOARE O LUME PENTRU CA ALTA SĂ SE NASCĂ...”	NOT	UNT	NULL
@itmorar @DianaWdr Acu o cazut din bananier, de unde dracu sa stie sa vorbeasca?	NOT	UNT	NULL
Va dați seama că 95% dintre noi, dacă nu mai mult, nu trebuie decât să stăm acasă și să lăsam oamenii aștia care se pricep să rezolve situația și să nu le punem bețe roate. Dar noi, Batman, nu... #staiacasa #quedatencasa	NOT	UNT	NULL
@sopeprotector Aștept să termin serialu' ca să mă pot duce liniștită pe tumblr să caut cute icons pt layout	NOT	UNT	NULL
@b0bsacaman0 @stefanheisu12 @AndreiCismaru Ateismul este o impotență a spiritului, nici nu știu dacă e cazul să ai complexe. De inferioritate, zic.	NOT	UNT	NULL
@MarmotaDeCampie @radutimo @pinguuina Off Radule :))	NOT	UNT	NULL
Daca nu, pot sa fac si valuri.....in cada🤣	NOT	UNT	NULL
zixuan are 20 de ani,,,EU AM 18,,, SE PARE CA PRIN DEFINITIE NE CASATORIM FATA MEA	NOT	UNT	NULL
@mb_0309 Al dracu dar scoala tot nu o inchid...	OFF	TIN	IND
@b0bsacaman0 @BasicWit @AndreiCismaru De ce pui toti popii in aceiasi oala ? Sunt de Acord cu tine ca marea majoritate sunt niste șarlatani... dar  sunt unii care chiar fac si Ajuta. Lasati in pula mea ipocrizia.	OFF	TIN	GRP
@SirghieCristina Nu sunt de acord cu taierile de pensii in general, fie ele speciale sau nu, decat ca ultima solutie de salvare a functionarii unui stat aflat in stare grava.	NOT	UNT	NULL
Ponta a cerut sistarea EXPORTURILOR de alimente. Adică alimentele să rămână în România! EXPORT! Cum morți ei de treabă să fie acuzat că vrea să înfometeze populația ? SF direct.	OFF	TIN	IND
Deschide gura ca pe acolo intră pula	OFF	TIN	OTH
@i0n1ca N-am cuvinte, sincer. Dar, dacă aș fi fost acolo, vai Steaua lui. Cu orice risc!!	NOT	UNT	NULL
#BreakingNewsAGERPRES @AgerpresVideo  Nelu Tătaru - numit ministru al Sănătăţii	NOT	UNT	NULL
Este ora 11...au început să mișune oamenii pe strada .....	NOT	UNT	NULL
@kitone Recomand cu tărie acest articol. Chiar și cu google translate, dacă franceza nu e fluentă:	NOT	UNT	NULL
Am curățat televizorul cu gel dezinfectant și  a dispărut ANTENA 3.	NOT	UNT	NULL
ASTA PĂCEȘTE O CURVĂ CÂND NU ASCULTĂ DE BĂRBAT A SPUS BĂRBATU TREBUIE SĂ FACEM BANI LA PULA CU TINE FEMEIA ASPUS NU MĂDUC TE DAU PE MÂNA POLIȚIEI IAR BĂRBATU A RUPTO CU BĂTAIA PE CURVĂ	OFF	TIN	IND
Numai de n-ar fi afurisita aia de matematică (știință exactă, care ne arată că ,zilnic, peste șaptejdemii de humanoizi dau colțu') .	OFF	TIN	IND
Foarte bun postul ! Un om cu viziune ! Recomand #decitit.	NOT	UNT	NULL
Tot aud în jurul meu că  acest virus scoate ce e mai bun din noi. Serios? Atât de multă ură, dispreț și dezbinare, nu am văzut în absolut niciun moment al existenței mele.  #COVID19romania	NOT	UNT	NULL
@Alex_Tikitaka @mitrutdocan @itmorar Mai degrabă grandomanie ieftină. Pentru intimidare au cefele late de la jandarmi. Oricum ăștia sunt mai mulți decât armata.	NOT	UNT	NULL
Mai știi când te-ai alăturat pe Twitter? Eu da! #AniversareaMeaTwitter	NOT	UNT	NULL
Distrează-te pe Badoo cu Liviu și cu alți utilizatori interesanți din zona ta!	NOT	UNT	NULL
Oficial. Euro 2020 se va juca în 2021. #uefa #COVID2019	NOT	UNT	NULL
Mai repede m-as fute cu salcamu lu moromete decat cu orice personaj masculin din literatura romana	OFF	TIN	OTH
Peste 1.000 de morti de COVID-19 in SUA: Plan financiar de 2.000 de miliarde de dolari, Pentagonul recheama soldatii acasa	NOT	UNT	NULL
Stiti ce are manipularea? Pula. Si cine altcineva mai are pula? Barbatul	OFF	TIN	GRP
@make2000 Din aia de dinainte de ‘89, please, please, please!	NOT	UNT	NULL
@teoadi @i0n1ca Pai ce, nu ai IP-tv? Am pus eu radioul de la mine :)	NOT	UNT	NULL
Sătenii nu-şi bat capul cu noul virus.	NOT	UNT	NULL
@marconst Nu imi mai trim. Nimic. Total neinteresant	NOT	UNT	NULL
Ma vad peste ani la sute de km departare de casa, cu o tigara aprinsa, spunandu-mi “la dracu, chiar am reusit	NOT	UNT	NULL
@10stc80 Ni series. Ni cine. Ni documentales.......	NOT	UNT	NULL
Se mândrește cineva cu vreunul dintre prim-miniștrii României?Desigur,nu. Ba,chiar ne este rușine de ei. Ne mai este rușine și de cei patru președinți. Ne rușinăm de primul, care a crezut că poate exista un comunism îmbrăcat în haine capitaliste.	NOT	UNT	NULL
@coachanelin Nu exista nicio solutie viabilă 100% !	NOT	UNT	NULL
Nazistul împuțit hoț de case traficant și mâncător de copii cruzi cu toți susținătorii lui a fost mulțumit de kovesi Lazăr Orban Costache toți trogloditii care ii sug pula sunt cei mai buni	OFF	TIN	IND
Două-trei luni de„distanţare socială"de„confinement”de„social isolation”a întregii populaţii vor da de pământ cu economia mondială. Care, chiar fără coronavirus, ntrase mascat în criza anunţată deja de vreo doi ani.	NOT	UNT	NULL
1.Neglijenta,2.eroare,3.intentie Oricare din cele 3, trebuie sa raspunda!un presedinte de tara in curtea cui a inceput DEZASTRUL!	NOT	UNT	NULL
Bucurestiul va fi testat in totalitate! Testare rapidă în masă si testare largă. Ușor de efectuat (ca un test de sarcină).  E nevoie de o picătură de sânge. Rapid – doar 15 minute. Ușor de interpretat (vizual, intuitiv).Oriunde. - Tudor Ciuhodaru	NOT	UNT	NULL
da' pe ei îi doare-n pl că ei stau toată ziua și noi suntem cretinii care tre' să lucreze toate căcaturile lor, ce plm	OFF	TIN	GRP
70 de zile, 11 zile, 4 zile, 3 zile... / Din pacate nu doar ca accelereaza, dar si accelerația accelerației (derivata a II-a) e pozitiva.	NOT	UNT	NULL
Are și el o grijă în perioada asta plicticoasa, fără crize, fără evenimente deosebite.	NOT	UNT	NULL
@Observator_TV Pentru că era nevoie să umble și la codul penal în situația asta, nu???	NOT	UNT	NULL
Deci sunt 2 natii care merg pe imunitatea colectiva luandu-se dupa sfatul specialistilor. Noi si restul popoarelor ne izolam la domiciliu, inchidem granitele si alergam dupa "contacti".	NOT	UNT	NULL
@rjsego ma, pe teritoriu romaniei au venit multe natii acu sute de ani :)))	NOT	UNT	NULL
unde sunt idiotii aia cu "nu trebuie sa mergi peste tot cu masina, exista mijloace de transport in comun si nu ai nevoie de parcari in oras"	OFF	TIN	GRP
In America viata incepe sa se stinga incet, incet din orase, in schimb, sunt cozile din ce in ce mai mari la magazinele de arme...	NOT	UNT	NULL
Ne-am kkt pe noi că diaspora ne dă coronavirus și până la urmă tot de la milițienii noștri cu pensii speciale l-am luat!	OFF	TIN	GRP
@bogdantatuta o insulă de normalitate, bine de știut că nu e chiar toată lumea asta razna	NOT	UNT	NULL
Nu vreau să știu acest război pe diferite fronturi, ci vreau să cunosc unitatea în aceste momente grele și foarte grele.	NOT	UNT	NULL
nu poti schimba pe cineva daca o faci doar pentru tine	NOT	UNT	NULL
Cutremurătoe ! Cercetătorii englezi au descoperit că dl Lăzărescu a murit tot de Covid. #plm	OFF	TIN	GRP
Cu ce acopera doctorii greselile? Pamant. :3	NOT	UNT	NULL
dc dracu imi dai tema vineri la 11 noaptea esti nebuna	OFF	TIN	IND
Pentru consumul imbecilor.	OFF	TIN	OTH
cand e vorba de o incercare Va las cu ochii in soare va trimit la culcare	NOT	UNT	NULL
@_chuupiter Da dar cartea nu e structurata asa, gen serialul e practic in 2 parti prima parte primele 2 episoade in ep 2 intrii in flashback gen a2a parte si in ep 32 sau 33 iesi din flashback si se continua prima parte da cartea nu e facuta asa, ai la inceput plotul din ultimele ep	NOT	UNT	NULL
La inițiativa primarului Cătălin Cherecheș, 4 luni fără facturi la Vital!  Pentru lunile martie, aprilie, mai și  iunie  se suspendă facturarea către cetățeni a serviciilor de apă și canalizare!	NOT	UNT	NULL
@MarmotaDeCampie sunt la guvernare	NOT	UNT	NULL
ma pis pe mine toata lumea isi aduce pune cainele in fata camerei pe hangouts pana si profa	OFF	TIN	GRP
@SilviuFoca La ora 10 când ma întorceam de la birou. Culmea e venea de la piață (am mers în spatele lui o bună parte din drum) și sacoșa era absolut goala. Clar era ieșit la promenadă. (el și mulți alții) 👿	NOT	UNT	NULL
olanda iti dau foc cu mine aici daca e nevoie	NOT	UNT	NULL
@patrasconiu Mafia PSD nu se dezminte !	NOT	UNT	NULL
Evoluţia simptomelor la bolnavii infectaţi cu noul coronavirus -	NOT	UNT	NULL
Acizii grasi se regasesc in migdale asigura o mai buna eliminare a toxinelor din organism. Totodata, migdalele retin apa in organism, ceea ce ofera pielii un plis de hidratare.	NOT	UNT	NULL
cine plm a muls vaca prima data si de ce	OFF	TIN	OTH
@lepildit Ma bucur ca mai exista și excepții!	NOT	UNT	NULL
Când dormi, crezi că te odihnești, dar de fapt creierul uman e mult mai activ în timpul somnului decât în timpul zilei. Poate de asta unii nu sunt niciodată odihniti.	NOT	UNT	NULL
A ieșit în misiune de gardare?	NOT	UNT	NULL
Corect, doar asa pot justifica împrumuturile de la FMI și banca mondială pula.n gura lor de #hastagisti #rezist	OFF	TIN	GRP
@gadrian84 Și extrem de bizară	NOT	UNT	NULL
Ei, a reușit armata și poliția să prindă virusul ăla ucigaș sau cheltuiesc banii degeaba?	NOT	UNT	NULL
Trebuie sa cautam si alte surse de energie si alte mecanisme si motoare care sa ne permita deplasarea cu usurinta in Univers.	NOT	UNT	NULL
@notjustonekoala La 11 am dat cu 300 mai mult la istyle, totally worth it, deși am luat 11 după ce m-am certat cu ei 2 luni. I mean, este mai ușor când suni la Apple pentru o problemă.	NOT	UNT	NULL
@adriano_qld Si uite asa iar suge pula la alegeri si revine pesedeu. Fmmm de animale	OFF	TIN	IND
@CloneSandman Este cam dărâmat Orban	NOT	UNT	NULL
10 tehnici de liniste si sanatate interioara, pe durata fricii de Coronavirus!	NOT	UNT	NULL
Numărul deceselor cauzate de noul coronavirus a ajuns miercuri la 1.031 în Statele Unite, fiind de asemenea înregistrate 68.572 de cazuri confirmate, relatează AFP.	NOT	UNT	NULL
Previziuni astrologice pentru anul 2020 – criză în Europa	NOT	UNT	NULL
Jurnaliștii de sacrificiu din linia întâi: În această perioadă de veritabil război, misiunea cea mai grea le revine persoanelor aflate în prima linie. Iar riscurile sunt pe măsură. Decimarea primei linii, în condițiile în care nu este suficent de bine…	NOT	UNT	NULL
@CorinaCg3 așa te vreau fata mea :D	NOT	UNT	NULL
Costache şi Orban nu mai fac echipă.	NOT	UNT	NULL
Vodafone, Deutsche Telekom, Orange și alți cinci operatori au convenit să transmită Comisiei Europene datele de localizare ale telefoanelor utilizatorilor, pentru a urmări răspândirea coronavirusului	NOT	UNT	NULL
Mesaje în nisip ale unor localnici din Anglia, pentru turiști: „Nu trebuie să fiți aici” -	OFF	TIN	GRP
@IamActiveDog O Doamne!🙏🙏🙏🙏🙏🙏🙏❤	NOT	UNT	NULL
@MarmotaDeCampie părea blând și înțelept ca moș crăciun...	NOT	UNT	NULL
cu cât trec zilele, cu atât îmi dau seama cât de mult vreau să închei totul.	NOT	UNT	NULL
Dacă bagă coronavirusul plata cu cardul de la securitate către detașații din presă, se rupe dracu' toată vraja.	OFF	TIN	OTH
@iuliaa2603 3. ...nu mai este.  Lumea e foarte stresata si foarte bolnava.   Dar in caz ca oamenii incearca, deja avem armata pe strazi.  Politia aici ucide cu impunitate zilnic, asa ca oamenii deja sint speriati, si nu o sa faca nimic.	NOT	UNT	NULL
cum pula mea sa puneti 2 persoane bani sa luati 1 pachet de tigari	OFF	TIN	GRP
@ailel4 Uita te la știri. Îți va veni	NOT	UNT	NULL
Nu ştim dacă noul coronavirus vine din laborator sau din natură.Şi probabil că nici nu vom afla prea curând.Ambele variante au susţinători.Ce ştim însă e că,odată declanşată criza sanitară„pandemia”toţi jucătorii mari din economie vor să se salveze,vor să câştige.	NOT	UNT	NULL
Oricum, dupa toata tarasenia asta, lumea se va schimba. Ordinea mondiala, relatia stat/autoritate- cetatean	NOT	UNT	NULL
@zoofxxx Cățelul ala nu ma poate fute si pe mine in cur	OFF	TIN	IND
@JosephJFlynn1 Doamne ajuta  sa se termine cat mai repede acest necaz venit pentru generalul Michael Flynn si familia lui . Gratiere totala  fiinca nu este vinova  si innapoierea a tot ce a pierdut cu acest nenorocit proces .	NOT	UNT	NULL
Pozitiv de plictiseală cronică. 😫	NOT	UNT	NULL
@MarmotaDeCampie @_lor3scu_ @itmorar De unde le scoți frate , numai tu sti 🤣🤣	NOT	UNT	NULL
@SilviuFoca Nu ai un plafon de seriale la care să te uiți, nu te limitează. Dacă sunt 100 de seriale pe netflix, tu le poți accesa pe toate, nu doar 10. E o aluzie la anumite site-uri, de obicei pirat, care te limitau la 3 episoade pe zi, din 2 seriale diferite.	NOT	UNT	NULL
dermatologul meu pune doar Jucatrece in cabinet am incercat sa ii dau bani sa imi vindece acneea de pe umar dar a zis ca cremele aduc vanitatea pleaca ba d-aci.	OFF	TIN	IND
@robertVT22 Din lipsă de bani. Am avut un magazin non-stop, peste drum. Cu de toate mini-market, cum se spune. De la începutul lui ianuarie au renunțat, după ani de zile, la chestia asta. Am un mega image deschis până la 23 și 3 shop&amp;go-uri pe o rază de 1 km, deci..	NOT	UNT	NULL
@cristinadobre La nevoie, vor putea fi folosite diplomele si atestatele, ca banii a avut grija Manole sa ni-i faca de plastic si nu sunt buni.😷	NOT	UNT	NULL
@CloneSandman @capitan_bera Nici acolo nu-i doare. Mafioți	NOT	UNT	NULL
CE PULA MEA DE CAPITOL II ASTA GOUTUGE CE FAAAACI 🤬🤬🤬🤬	OFF	TIN	OTH
am baut ca sa prevad orice abuz al unui virus si uleiul de masline din rezerva	NOT	UNT	NULL
Coronavirus|Șeful Cancelariei premierului: Anchetăm achiziția măștilor de la firma din Giurgiu	NOT	UNT	NULL
China avertizeaza ca dupa SARS-2 o sa apara un alt virus, mai periculos, WORK-2, care o sa ne blocheze pe toti la locurile de munca. Deja sunt focare de infectie in China, Japonia, Coreea..	NOT	UNT	NULL
Stai acasă și citește!	NOT	UNT	NULL
@byubay @andreeasofrone De acord, am 25 pe listă, dar prevăd că o să crească! Dă-mi 3 cele mai mișto ale tale, te rog!	NOT	UNT	NULL
Dacă tot au închis școlile, de ce dracu nu dau ăștia o lege sa se închidă și cluburile.	OFF	TIN	GRP
@ProTVTalent @Smiley_omul @PavelBartosh Mihai Petre sau Andi Moisescu	NOT	UNT	NULL
Ochii gri-verzui – esti suficient de energic pentru a-ti realiza planurile destul de indraznete si originale . Rautatea nu este o trasatura a ta si din acest motiv nu iti iese totul de fiecare data . Timid si visator poti fi ranit usor dar asta nu inseamna ca o arati .	NOT	UNT	NULL
Statistica noastră cea de toate zilele	NOT	UNT	NULL
@radusmall Mă și mint, bă da știi cum mint, ascund realitatea de îngheață și Covidu. Acu' cică vrea să pună armata la granița cu Canada, parcă mai vrea dracu' să intre în infecția aia.	NOT	UNT	NULL
Simona Halep: Haideți să urmăm cu strictețe indicațiile transmise de autorități...	NOT	UNT	NULL
