Tweet	Offensive	Targeted	Target
Dispărut de 13 ani în Iran, agentul FBI Robert Levinson a murit în detenţie, potrivit familiei sale	0	0	0
Chestia e ca de ieri s-au reactivat o grămada de mâncători de c...t pe tema circulației libere a știrilor și cenzurii.	1	0	0
#Google #Maps Anunta o Masura Noua din cauza Noului #Coronavirus  prin @zaone	0	0	0
@JIMINI3E Nu intelegi ieri am cazut fiind pe 2 picioare si am 3 rani la picior o inflatura si 3 zgarieturi si ma dor ca dracu	0	0	0
Doi militari ajutând o femeie în vârstă. 👏	0	0	0
@GabryIonesc2 @CloneSandman scrie în cărțile tale de la avon?	0	0	0
@nwradu @i0n1ca Cică să nu provoace panică. Și când panica izbucnește de pretutindeni o dau la-ntors, ca pielea pe pulă, că mortu-i vinovat.	1	1	3
@inna_ro Frumoasă esti si superba si drăguță pup	0	0	0
mi-a trebuit scoala online. acum a inviat si CRED-ul din morti. parca era vorba ca ma voi plictisi acasa.	0	0	0
Gabriela Firea, anunț despre testarea tuturor bucureștenilor! Cine va avea prioritate	0	0	0
Frustrarea unora legată de poziția lui Arafat iese iarăși la suprafață. Puțin voluntariat pe la spitale, vă rog. Nu adormiți pe canapea.	0	0	0
@nwradu e o noutate?! coane, ori stergi, ori nu mai scrii! ca altfel ti-e teama sa te si caci!	1	1	1
Vindeca universul de întunericul veșnic!	0	0	0
@r0dede habar n-am. ăsta e un cântec de copii, popular la petreceri pentru dansul ăsta, şi dansează pentru copiii din blocurile din zonă.	0	0	0
@Corinas_racket Nu mai iese nimeni cu tine 😅	0	0	0
@denis26_denise iar sa iei in considerare ce zice Serbanica mi se pare pripit cel putin...	0	0	0
A ... deci #guWerner dat flit manei intinse de China, ca sa aiba loc sa ii linga'n cur Ursula si sa le fie "grateful". Vai pula noastra de Uniune Europeana! Daca o raceala a pus in cap toata Uniunea vietii, Doamne feri de o basina mai sanatoasa. 👀	1	1	3
@blakiecarmen @Bemocked_Cypher Corect...ai folosit-o...ai spalat-o. Nu mai cheltuiești bani pe hârtie igienică. Ce sens are?!🤦‍♂️😂😂😂😂	0	0	0
@Teodora84146936 Nu mai vorbesc cu tine pa	0	0	0
@givekissestokoo Doamne ce vise, de-ar fi fost așa măcar un sfert din bărbații romani	0	0	0
@floaredecactus Perfect adevarat,considerand masurile sau mai bine zis LIPSA masurilor luate la timp.	0	0	0
@suspaharu Da-i plm de rapandule. Cand o sa ajunga la spital, o sa planga, pana atunci ei sunt zorro.	1	1	3
Când mă gândesc că doar acum 5 zile mă "minunam" de Roma...	0	0	0
@itmorar Dacă și la optimism o să fiți tot așa , perfect !	0	0	0
În această perioadă este important să luăm măsuri de precauție. De aceea îți stăm la dispoziție și online pe  nemaitrebuind astfel să părăsești confortul casei pentru nevoia ta de asigurare sau nelămuriri.	0	0	0
Noul #MODEL de #DECLARAȚTE PE PROPRIE RASPUNDERE!	0	0	0
TE MAI ÎNTREB O SINGURĂ DATĂ. VREI DE TOATE LA KEBAB?? - Eu: AM ZIS DA FĂ CE ȚIPI AȘA PUNE-MI ÎN PLM TOT	1	1	1
@pinguuina Nu mai bine le notezi undeva și ne faci o statistica săptămânală?	0	0	0
#Sah: #FIDE a decis suspendarea Turneului Candidaţilor după runda a şaptea	0	0	0
#FataLuTata are acasă un porumbel care nu poate sa zboare. L-a botezat Ikaros ca pe uliul lui Alexios din Assassin's Creed Odyssey. Sadic nume pentru o pasăre care nu poate zbura...el l-aș fi botezat Snake.	0	0	0
Fiecare femeie are nevoie de un sot, pentru ca zilnic sute de lucruri merg prost si nu poti invinovati soarta tot timpul.	0	0	0
@MarmotaDeCampie Are noroc : aia cu plămânii e mai nasoală.	0	0	0
Cine, Grindeanu nu își face treaba...? Ce surpriză. Și are salariu uriaș, plătit de noi	0	0	0
"nu pot sa stea bunicii mei in casa deja m am saturat cum plm sa le bag mintile in cap	1	1	3
@bordianu_marian Este atât de prost scris încât îmi fac propriul meu boicot!	0	0	0
Guvernul pregătește o Ordonanță pe care o va da mâine, până când oamenii își vor reveni ... zise Iohannus.	0	0	0
Eu, cu suflet, către pisică: esti un bou un dobitoc un fraier daca mai comentezi te dau afara	0	0	0
Biserica fortificata din Alma Vii, restaurata cu o investitie de 500.000 de dolari - etapele proiectului	0	0	0
@johnctzn eu n as putea sa iau in serios	0	0	0
@jamaisvuyeontan COAIE CE PULA MEA	1	0	0
#Coronavirus: Teste timpurii şi pacienţi tineri, factori ai ratei scăzute de mortalitate în Germania	0	0	0
@neogotmeshook @BoyWithPlant Daca-o bag pe aia cu sunt adult acum ma inchide in dulap	0	0	0
#studiu Organizaţia Mondială a Sănătăţii a solicitat prudenţă în ceea ce priveşte clorochina.	0	0	0
Ma gandeam...wow hai sa imi impletesc parul in 2 codite si cu aceasta ocazie m am suparat foarte tare ca am parul scurt pt ca NU SE POATE. Also cum imi tund si eu bretonul in carantina iar bag singura forfecuta in el....doamne ajuta... #thoughts and #prayers	0	0	0
#Scrima/#Coronavirus: Ana-Maria Popescu - Visul de ajunge la Jocurile Olimpice este încă viu	0	0	0
@RobertEVoicu @santaromica La el râd cu poftă!!!! Prea și-a bătut pula de coronavirus!	1	1	3
@BasilWheel Problema e cu ciorile si6 combinatori care au intrat în țară în ultimele zile / și vor mai intra 😠😷😠	0	0	0
@jkinthesky din titlu te-ai astepta ca pandora's box sa fie agresiv heavy si dirty si cand colo e un cantec de dragoste nu mai suport nct	0	0	0
@Adevarul Șoldovean prost rău acest Hăndeachi.	0	0	0
adolescenţii mai mult sau mai puţin miopi ar trebui de fapt sa fugă ca dracu' de tămâie de ocheadele fostului Mare Pupător Între Buci	1	1	3
@emiltoma_av incepe sa-mi para rau ca nu mai am televizor 😂	0	0	0
Dar eu am declarație privind deplasarea la serviciu plus adeverință de la firma. Fac zilnic același drum.	0	0	0
@robertVT22 Aaa, or avea probleme cu transportat personalul pe timp de noapte.	0	0	0
#Oficial: Incă 3 decese confirmate cu COVID-19	0	0	0
@victorciutacu Cel mai grav este că Iohannis și restul elitei știau de această corona de sfirsitul anului trecut ,de ce nu ne "a spus atunci să ne spălăm pe mâini?????	0	0	0
@zoso macar 100 de politicienii si vom avea spitale regionale la fiecare cartier	0	0	0
Ce preferi în metrou pe scaunul de lângă tine: o italiancă frumoasă care-ți zâmbește cu o dantură strălucitoare, o chinezoaică frumoasă care oricum zâmbește tot timpul sau o arăboaică frumoasă cu un rucsac în brațe care zâmbește cu o privire pierdută?	0	0	0
@MihaiHristea @denis26_denise Daca mai au nevoie, vorbim cu ai nostri diasporeni abia sositi si GARANTAT, le umplem nevoia!	0	0	0
@spuse fără context (adică numărul de persoane testate), acestea sunt niște numere irelevante.	0	0	0
Sumbră perspectivă...	0	0	0
@MoiseGuran Speram ca va trece cu bine si fără  sa avem pierderi de vieti omenesti😔😔	0	0	0
@CarmenMaftei1 am ajuns la dracu cu cărți la vânătorii mici	0	0	0
Și cei de la sectie și duba jandarmilor. Oricum nu îi vedeam în cartier când ies baieții cu muzici, liniuțe samd. În schimb patrulau duminica dimineața la 9, când era liniste!	0	0	0
@Slaveonhismind CUM PULA MEA SA ASCULTI VULPITA! si mai rau sa iti placa... gandul asta o sa ma bântuie toata noaptea	1	0	0
@majestatea In nici unul stau în casa, bag pula in spitalele lor	1	0	0
@trkshlove Suntem în situație de urgență, se poate exact ce ai spus tu..Doar ca prostia și inconștiența sunt maxime...Nu poți să îi educi, asta e nivelul 😔	0	0	0
@lew19991 Păi dacă te iei după ei, estimarea e de 18 luni. E clar că nu e posibil să ții lumea in "carantină" atata timp. Virusul își vede de treabă oricum iar sacrificiul impus acum se va dovedi inutil, dar pierderile sunt imense. Ce faci când nu mai ai bani? Reiei lucrul, uiți de risc!	0	0	0
CLEOPATRA STRATAN?? CE PULA MEAAA	1	0	0
@AndreiCismaru Hai că acum s-au îmbolnăvit și preoții. Dumnezeu e cu noi!	0	0	0
@CPorumbescu De ce să mai consumi  sapunul.......	0	0	0
@Costindte @keyboardriot @ZoliBara @Sorin_Patiu @itmorar Mi se pare o mare mizerie	0	0	0
@radusmall @i0n1ca Ionica e pierdut, ale pornhub pe gratis și cumpara pe Alibaba mai mult ca Amazonul :)	0	0	0
tot ce vreau mai mult pe lumea asta e să termin școala și abia aștept să dau și bacul la anul ca să scap	0	0	0
Si uite cum, #pas_cu_pas, Ramed Arahat ramane singurul... unicul #salvator. #fmm	1	1	3
#coronavirus #vaccine Centrul de cercetare din Timișoara OncoGen anunță că a finalizat un vaccin împotriva noului coronavirus Covid-19	0	0	0
Jos pălăria!🎩🎩🎩	0	0	0
daca ai trimis eseul dc dracu m-ai intrebi daca l-a trimis cineva smh	0	0	0
@trueroobert Bai muie, pun pariu ca esti mai mic ca mine, stai in pula mea la locul tau  ca esti de cacat si nu iei atenție idiotule	1	1	1
@GabryIonesc2 @MarmotaDeCampie @Alex_Tikitaka @itmorar Eu in momentul asta, nu îl aștept pe El sa facă o minune. El a făcut minunea asta cu virusul și a zis mai stați în plm acasă, ca distrugeți planeta. Aștept sa iasă un om, care sa rezolve, măcar temporar problema asta. Știința o va rezolva	1	1	3
@_andra______ tu esti proasta? cum plm sa zici asta???cei care lucreaza pt vaccin nici macar nu castiga un procent din scumpiri	1	1	1
@vilceloiu Exagerezi. China a avut un vârf de 16000 infectați/zi. Și tu îmi spui că 3 e "foooooaarteeee" mult. Atunci îți doresc viață liniștită și răbdare până apar zero raportări.	0	0	0
A sosit vremea sa parasim de urgenta Terra. Soros si America ne condamna pe toti la moarte.	0	0	0
Se transmite coronavirusul prin alimente? Paul Anghel, director ANPC: E bine sa ne ferim. Alimentele sa se vanda ambalate, in aceasta perioada	0	0	0
Ce pana mea, Digi? "Raportul care schimba totul"? Fa click sau ramai prost? N-ai sa crezi..	0	0	0
Stați acasă 🤣🤣🤣	0	0	0
Si acum ce pula mea facem coaiemeu ca nu stiu sa fac tema la romana	1	1	3
@FAN_Courier Din pacate nu mai sunteti lider de piata. Un lider e cel mai bun de pe piata. De 2 zile imi plimba curierul pachetul: desi am primit SMSul de livrare, pachetul nu am primit-o. In plus, nici nu pot suna curierul, fiindca e alt numar de telefon in fiecare zi.	0	0	0
CE PULA MEA MI-L PUNETI PE JI XIANG KONG PE TL VRETI SA MOR DE LA CAT POT SA PLANG CA JUR DACA VA ARAT CAT AM PLANS DUPA OMUL ASTA VA FACETI CRUCE JI XIANG KONG TE IUBESC	1	1	3
@Speran14042002 Zilnic mor 25k oameni de foame😑	0	0	0
@DanBarnaUSR Dacă erai președinte nu intra virusul in tara🤣🤣🤣🤦🏻‍♂️	0	0	0
Astia de la feisbuc cand dau report la al 20-a link share-uit despre cum "plange icoanele" si "punetz cruci la usa" din grupul de ASISTENTI MEDICALI IN PLM	1	1	3
@BucurDamaschin se dezvolta un mic antreprenor aici	0	0	0
@GrigM2 @MirelaBuzoianu Este ca nu i-a dus nimeni lipsa? Mai bine lasa contul sters.	0	0	0
@JeanTheo14 E vorba de un al doilea val de diasporeni, care ar urma sa vina de sarbatorile de Pasti, in luna aprilie!	0	0	0
Eu sunt roman. Vorbesc romaneste si cant din fluier.	0	0	0
@crocodilaki74 amice esti printre cele mai homesexuale persoane pe care le-am intalnit in viata	0	0	0
Amintirile acestea tragice, manipularea masivă a cretinilor încă mă agresează! A nenorocit ROMÂNIA! Trebuie să dispară!	0	0	0
@Chrisu1410 Pff.. Vorbeşte pe camera cu prietenii.. Stiu ca nu i acelaşi lucru dar cres ca poate îmbunătăţi situatia	0	0	0
Țările UE care nu au moneda Euro au noroc, dacă au guvern inteligent, nu tembel!	0	0	0
@CRYPTlDSAN Având în vedere că sunt la chimie si licența tururor depinde de partea practica pe care majoritatea nu am terminat-o, nu știu ce să zic... dar multumesc frumos 💕🦋	0	0	0
@ulrichblue @Benji_Austria Da, insa nu voi sta sa il iau pe petit. O sa fac prime icon si in loc de Sissoko iau Vieira	0	0	0
@stiripesurse_ro E de bine!	0	0	0
Sper că va face și cineva de pe Facebook acest calcul.	0	0	0
200.000 de teste în timp real şi 60.000 de teste rapide pentru #Coronavirus vin spre România	0	0	0
Dragi oameni in etate, de ce in plm nu puteti sta acasa chiar si pe zapada asta? Ce dracu aveti ataaaat de important sa va plimbati din stanga in dreapta FARA CUMPARATURI? FFS #cluj	1	1	2
@adriano_qld Poate  e de decor din plastic și cum dracu ai ajuns tu la concluzia asta !	0	0	0
Pandemia de coronavirus a ucis mai multi oameni in Europa!	0	0	0
Prima ţară care scapă de molimă chiar de Paşti? Avem Breaking news-ul anului	0	0	0
Moara cu vorbe a lui Moș Călifar : În cât timp cred dr. Victor Costache, ministrul Să...	0	0	0
...oau ..a se vedea in full-screen ...	0	0	0
Romania a trecut de 1.000 de cazuri de coronavirus. Sunt 123 de noi confirmari si 29 de pacienti la Terapie Intensiva	0	0	0
@Alien_draft Or fi dând ei lecții, că-s și ei suflete creștinești, da' lecțiile nu trec prin cuirasa de rapăn național și nici prin prostia prezidențial-guvernamenală -„prin ea insăși”- nu străbat!!!	0	0	0
abia astept sa se umple cluburile de oameni grasi si nefututi	0	0	0
Comercianții serioși care veneau să ia direct de la fermieri din Baleni Db, de la legumicultori, nu mai vin. Munții de ridichi vor rămâne nevânduți. Deja, legumicultorii au renunțat la a doua șarjă, la a doua cultură.	0	0	0
Am observat că lucrând de acasă, pe video call și confcall, dau și primesc mai puține e-mail-uri. Ceea ce-i bine și frumos.	0	0	0
Atunci de ce să-l mai faci?! Avem prea mulți bani si personal specializat la discretie?	0	0	0
@RobertEVoicu amendă 20.000 lei ca să știe data viitoare să nu mai vină în mm lui acasă când e infectat.	1	0	0
Patriarhul Daniel îi îndeamnă pe oameni să nu cadă în deznădejde.	0	0	0
#Huawei SURPRINDE Lumea cu un Anunt Urias in Plina Pandemie -  #peblog #Romania #2020 #news #stiri	0	0	0
dute in plm #RomaniiAuTalent @ProTvTalent	1	0	0
@twayoon eu vad america exact ca europa, fiecare stat e o tara si cum ii durea in pula si se duceau peste tot	1	1	3
@btsromaniateam @BTS_twt kdrama mea preferata este “Just between lovers” o recomand tuturor ✨este superba !💚	0	0	0
criticati nu pastreaza distanta😄🤣 in apa, la soare, la plaja...mare veselie, nicio grija, nici nu stau in case -video pe pg mea-am dat RT, merita vazut	0	0	0
@girl_ecology @McDonaldsUK Multumesc foarte mult pentru ca ma urmaresti	0	0	0
Ziua 3 de carantina: Cainele meu m-a trimis in plua lui ”Bă m-am pișat de 15 ori azi și m-am căcat și pt săptamana viitoare!” #staiacasa	1	1	3
DISPERARE! Fermierii isi distrug recolta	0	0	0
Preşedintele Klaus Iohannis susţine o declaraţie de presă la ora 14,00	0	0	0
@liviutita Sunt obișnuite, câinii aia latră ca dementii de zici ca au tbc. Din aia mici, de buzunar.	0	0	0
Modelul de declaraţie pe proprie răspundere, necesară pentru a putea ieşi din casă, a fost actualizat şi simplificat. Descarcă NOUA VARIANTĂ	0	0	0
Marea Britanie continuă să trimită deşeuri! Încă şapte containere, descoperite în portul Constanța...	0	0	0
@agerpres ...pai cum dracu nu ,ce e proasta sa recunoască ca doar are la conducere un dictator pervers cu aere de cuceritor	0	0	0
@piticu21 hai sa lasam responsabili sa ne ghideze cu privire la iesitul din casa.	0	0	0
Stati linistiti. Suntem salvati.	0	0	0
@Liga1Romania sparg folie cu bule de aer timp de 96 de ore impreuna cu Denis Alibec	0	0	0
😏 emoji-ul acesta nenorocit Face ca totul să pară pervers  Salam 😏	0	0	0
Răbdare şi toleranţă, pe ele ne bazăm zilele acestea.	0	0	0
Astazi, imprejurarile ne-au fortat sa adoptam a doua varianta. Cu toate acestea, modelele noastre beneficiaza in continuare de suportul nostru 24/7. #kendrateam #kendramodels 	0	0	0
BAAAA ASTIA DAU CU DETERGENT DE SPALAT HAINE PE STRAZI CREZAND CA OMOARA VIRUSU MIROASE A ARIEL PESTE TOT PLM	1	1	2
@denis26_denise Idiotul ăsta care filmează unde dracu accelera așa ?!	0	0	0
jegul asta trebuie să plătească într-un fel sau altul nenorocirile pe care le face	0	0	0
@MarmotaDeCampie Normal,ea nu trebuie sa dea socoteala nimanui(ce a facut cu banii)si mecanici de aragaz se gasesc	0	0	0
Proiect pentru digitalizarea administrației publice	0	0	0
Uite o activitate super interesantă care va face timpul să treacă mai repede în această perioadă. Învinge plictiseala asamblând un puzzle mecanic 3D Ugears.	0	0	0
Un român e primul înotător din lume care a înotat o milă la Cercul Polar	0	0	0
Cea mai putin afectata.... nu e exclus, dar in treaba asta strict virus,ii dau "creditul" cel mai mic ( a treia) ....poate sa stie ceva, poate alte implicatii, da	0	0	0
@91samour se zvarcolesc domnitorii in morminte 😭😭😭😭	0	0	0
DESCHIDEM 2 CUTITE PE CS:GO DE 80 MILIOANE DIN 300 CUTIUTE!  via @YouTube	0	0	0
ce dinti de capra uzata are plm	1	1	3
Banca Transilvania a amânat plățile pentru cardurile de credit până în mai!!...	0	0	0
@RobertEVoicu @mariusbmg21 @teoadi @keyboardriot @bogdan_tm @ZoliBara Deci ala care a  sifonat draftul e mincat daca il prinde Arahat. 🤣🤣	1	1	2
Carmen Hara: "Eu nu întrevăd o nenorocire mare în acest virus, în timp. Lucrurile se vor calma probabil în câteva săptămâni."	0	0	0
La prima oră am călcat într-unul. Nu mai suport manipulații!	0	0	0
@PleuAlexandru4 Proști e mulți, foarte mulți, îngrijorător de mulți 😉	0	0	0
ROCHIE CU STRUCTURĂ ŞI VOLUM  Rochie cu decolteu drept și bretele. Dublură la interior. Volănaș în partea de jos. Închidere la spate cu fermoar ascuns de cusătură. ÎNĂLȚIME ...	0	0	0
@TrinityEternal2 Așa te vreau...ocupat, dar sănătos!🙏🙏🙏🙏🙏❤	0	0	0
@iulialipovanu Mă cântăresc , dar degeaba ... nicio schimbare ! :))	0	0	0
@LenutssB de parcă au fost testați și ei știu sigur că n-au	0	0	0
@Digi24_HD Astea ar trebui arestate și puse sa plătească toate salariile încasate pana acum ...ale dracu șpăgare nenorocite când stăteau ca vacile degeaba și își luau leafa era bine ...scarbele dracu	1	1	2
M-ai întâlnit intr-o perioada foarte ciudata din viața mea (Rumano)	0	0	0
tot zilnic raspunde si la fiecare om care nu poate face comanda: Dat fiind ca trecem prin zile determinate de o situatie exceptionala, serviciul de livrare sau ridicare din spatiile drive sunt suprasolicitate.	0	0	0
și dacă le scriu in 5 pagini ce am înțeles din 20 de capitole ce o sa facă o sa printeze și o sa pună pe frigider n am înțeles NIMIC oricum	0	0	0
@jhsrightdimple poate ca nu eram in dispozitia necesara sa aud asta acum o sa plang	0	0	0
@mihulae1 @VasekPospisil sa anulezi cursa din mai. vasek futu ti familia si obrajii aia rosii.	1	1	2
Ce este CLICKBAIT-ul si ce inseamna? ... Ma enerveaza astia cu CLICKBAIT...  via @YouTube	0	0	0
@BolboreaIon ba, mai dati va n plm cu propaganda asta bașită, expirată. nu va e scârbă?	1	1	1
@zoso Eh, l-au raportat oamenii, saitul ăla îți dă cancer numai dacă citești 😁	0	0	0
Nu mă mai pot opri din plâns... dacă nu ați urmărit documentarul, vă rog să o faceți.	0	0	0
Acum, că ne-am lămurit cu Carlitos Șacalul, ce plm mai facem? Vasile Manu mi-a dat block, Blogatu nuș pe unde e... smf, ce viață tristă!	1	0	0
Văd că se vorbește despre blocarea măștilor de autoritățile române. Un gest extrem de nebunesc. Italia astăzi este în genunchi fraților, mâine poate să fie rândul României. Doamne ferește.	0	0	0
Ce pula mea mai vrei cadou de ziua ta, nenorocitule? Nu îți ajunge ca m-am întâlnit cu tine in plină pandemie? Ce vrei mai mult de atât?” #cazrealpersonal	1	1	1
Aceștia suntem noi 🤘 O echipă de peste 200 de colegi care lucrează de acasă, din spatele laptopului cu cafeaua lângă, cu un ochi pe copii/ necuvântătoarele din dotare sau din sediile Adecco locale.	0	0	0
Testele rapide cumpărate din China nu funcţionează bine. Au o rată de succes de doar 30%	0	0	0
@Camelia30_0 "Nu mi-e frica de Bau-Bau" on repeat 😁😱 Cand oboseste DJ toddler, din pacate extrem de rar, Radiohead la greu.	0	0	0
Avand in vedere masurile instituite de Ordonanta Militara nr. 3/24.03.2020, nu uitati sa aveti la dumneavoastra "Declaratia pe propria raspundere" completata in prealabil.	0	0	0
@Dan_Tanasa Nu, este la “plantationen”! Nu stiu de ce dracu’ unul tot zice “cu verdele-n sus” 🤔🤔🤔	0	0	0
Italia:unii medici propun ca în campania pentru combaterea Covid,persoanelor de peste 60ani să nu li se mai acorde asistență medicală, pentru a avea timp să se ocupe de cei mai tineri. 	0	0	0
Infracţiunea de ,,zădărnicire a combaterii bolilor” și nedeclararea adevărului vor fi pedepsite cu ani grei de închisoare...	0	0	0
Singurul sport olimpic care nu poate fi amanat, mai bine spus	0	0	0
Complet sub pământ, o casă cu adevărat inedită  prin @	0	0	0
La Spitalul Gerota 22 de cadre medicale au fost infectate.	0	0	0
In Romania au fost descoperite astazi 29 cazuri noi de coronavirus. Inseamna ca au fost testate cel putin 30 de persoane.	0	0	0
Putin amana referendumul care i-ar asigura puterea si dupa 2024, din cauza coronavirusului	0	0	0
Prima reactie a lui Nelu Tataru, dupa ce Orban l-a propus ministru al Sanatatii	0	0	0
@TanarulD Sau la liceu, daca erai destul de rocker :)	0	0	0
Sunt un pic îngrijorat pentru că nu am primit până acum niciun FN legat de problema globala....Chiar atât de izolat sa fiu în rețea ?!	0	0	0
@Simona_Halep Mulțumesc și tu sa ai grija de tine! ❤️❤️	0	0	0
E un prost acum cu barbuta la Digi24 care citeste stirle: mmm.... aaa... mmmm... 3:) Cum dracu ii angajeaza?!	1	1	1
@MarmotaDeCampie Aaaaaa... nu ...	0	0	0
@b3y0ns3 Sincer, dracu mai înțelege (pardon my language)	0	0	0
Ma uit eu amu la publica	0	0	0
Daca si acum ne vom imprumuta pentru panselute si televizoare... o sa murim mai prosti decat ne-am nascut.	0	0	0
@_lor3scu_ @AdyinaS Pfffaiii .... rupere ... banuiesc ca locuiesti singura, la dieta de criza. :)))	0	0	0
Mesaj impresionant din Japonia: „Vă rugăm să aveți grijă de voi pentru a nu…”	0	0	0
A ... deci #guWerner dat flit manei intinse de China, ca sa aiba loc sa ii linga'n cur Ursula	1	0	0
De-ar fi pușca iarbă verde!	0	0	0
Vom deschide înscrierile în curând... Mulțumim de înțelegere. Aveți grijă de voi și de cei din jur #Nepsis2020	0	0	0
@b0bsacaman0 @klubbingman @RFboris Alta duma PSDista😂😂😂 hai ba nene ca nu mai primiti ulei si zahar dao dracu de treaba lasa PSDul	1	1	2
@stefy_ @itmorar Adevărat! Greseala mea. Ziceam doar că e ciudat totuși să văd astfel de situații. Parcă aș fi discutat altfel cu un român/româncă despre un job de la noi.	0	0	0
@MarmotaDeCampie @cristinadobre Scopul carantinei nu-i sa se elimine infecțiile total, ci sa se reduca numarul de infecții apărute in timp scurt.	0	0	0
bai pula mea vreau si eu sa merg la gratarul asta maine firaral dracu de virus nu imi strica planurile	1	1	2
Și a apărut și primul caz printre cunoscuții mei. Fiul colegei mele de birou care a venit de la schi din Tirol. Cică nu are forma care dă pneumonie, are forma care lovește la stomac. Și cică te pune la podea, de zici ca a dat gala Bute peste tine.	0	0	0
@ingerisidemoni Chiar nu e momentul sa îmbrățișăm comunista Chină. EU vestică e curvă bătrână. Tot timpul obișnuită să primească. China trebuie izolată definitiv	0	0	0
Lucrul de acasa, o cale spre bunastare	0	0	0
@denis26_denise Demult am trait cu impresia asta, chiar cu faza cu imigrantii si de mai multe ori, mai ales cand Trimp a fost bucuros ca a iesit uk Nu pot sa scap de gandul asta, sua nu vrea o Europa Puternica, vezi si #Defender2020	0	0	0
Premierul Orban, despre demisia ministrului Costache: „Regret, dar înțeleg”. Nelu Tătaru, propus pentru funcția de Ministru al Sănătății	0	0	0
Alo! Asezati-va la locurile voastre!	0	0	0
@cristinadobre @daco_get Canada e lipită cu granița de sud de USA , dar România nu are graniță directă cu Rusia  , doar dacă voi in înțelepciunea voastră considerați că deja Moldova noastră este stat al federației ruse ! Între noi și rusia mai este și Ucraina . Poate o considerați încă în federația rusă?	0	0	0
@CherryHachimits ce pula mea miriam	1	0	0
@vmacity inchidem o pula dmn nu mai pot \no data ce se termina cu virusu imi bag pllllll in ea de taraaaa	1	1	1
Bai frate !!! Ne-au nenorocit Chinezoii astia cu Comunismul lor, ne am saturat de minciunile lor,totul se intampla din cauza lor.\nNu stiu cum mai puteti cumpara , produse Chinezesti, ????🦠🦠☠️☠️☠️☠️☠️	0	0	0
@GabrielGiurgiu2 @ingerisidemoni Am pe dracu, dar dacă vrei tu să coafăm realitatea fie ... milițianu, popii, babele și ofc biserica îs vinovați!	1	0	0
a și venit comanda 🤩 daca nu sunt bune, le sparg 🤩	0	0	0
@Y784hU6WKlbSL4q Are mai mută adrenalina decât sânge în vasele sanguine! Clar! Ca să nu spun că e nebun...🙏🙏❤	0	0	0
„Previziunile economice sunt supuse unui mare grad de incertitudine în aceste zile ce ţin de durata şi severitatea epidemiei Covid-19 şi de comportamentul consumatorilor post-criză”.	0	0	0
Împuterniciții cekiști dodoniști, de mâine, 17.03.2020, preiau puterea în Republica Molotov și vor acționa conform planurilor elaborate de cekiștii lui Putin.	0	0	0
Informații despre viitorul Hyundai i20 N: Hot Hatch-ul ar putea utiliza propulsorul de 2. …	0	0	0
@Iulian68 @itmorar De acord, dar sa nu-l facem pe Talpa Parinte al Pustiei, pur si simplu stia ca daca romanul are grija mancarii nu-i mai sta capul la revolutie...	0	0	0
@cristian_onetiu Felicitari pt inițiativa ! 👍	0	0	0
Dar trișorii si hack-erii își fac de cap in jocul asta fara prea multe probleme.	0	0	0
Cam așa e acum toată economia mondială.	0	0	0
@stiripesurse_ro Înc-o maimuță care se joacă cu briciu'. Vezi, fa, că-ți chelești bijbocu', 're-ai a dracu' de-mpidecată!!	1	0	0
@victorciutacu Dacă stăm dupa impotentii lu Hohanis ne ia dracu! Da ne salvăm si salvăm companiile romanesti pt ca  multinaționalele cand vor primi ordinul pe unitate vor trimite cascavaletele in tarile lor nu aici la Romanica!	1	1	1
@AdyinaS Normal, pe Stuttgarter Zeitung scrie ca inconstientii ies la picnic prin parcuri in loc sa stea acasa, vedem in urmatoarele zile...	0	0	0
noi teoretic trebuia sa incepem scoala altfel pe 30 si dupa sa luam vacanta oare atunci o sa mai facem ore online?	0	0	0
Niste politicieni ai lor ca si ai nostri sa se urce pe valul crizei si sa bage batul prin gard.	0	0	0
Ca părtaș la gloată,la o stimul socială-șoc,omul substituie datele psihologiei sale individ cu cele ale psiholog soc(adică intră în turmă iar discern individ este obnubilat(Gustave Le Bon).Și masele încep să joace cumlise cântă.Nimic nu vor lăsa deoparte experții în psiholog soc	0	0	0
Hooke a fost atacat pe teme care făceau parte din ideologia Societății Regale și au fost apărate de oameni ca Boyle, Joseph Glanvill și Thomas Sprat. Pentru ei căutarea lui N…	0	0	0
Goluri in #aprovizionare? Am implementat functionalitati pentru majorarea de volum in cazul produselor cumparate in exces, precum #dezinfectanti, #spirt, #apa sau #sapun	0	0	0
Licitația pentru secțiile neinteroperabile se reia din nou. Doar una a fost adjudecată	0	0	0
mananca una chipsuri si miroase ca dracu te rog eu toata ziua am mancat numa o banana abia astept sa ajung acasa	0	0	0
eu ma asteptam sa se inchida pana dupa paste ce dracu.	0	0	0
Am văzut scris pe aici "și ce primăvară mișto ar fi fost!".	1	0	0
@_PolitiaRomana_ Acestor idioti ar trebui sa li se ia copii .....	1	1	1
@Antidotul2 @SofiaCovaci O fi. În continuare mi se pare o măsură extrem de ciudată, a cărui utilitate nu o văd. Vrei să monitorizezi pe cineva, pune-i dispozitive electronice	0	0	0
zici ca traim in secolul 20 dupa ce ceausescu a oprit tot cutentul	0	0	0
@rodela0 Da..."statul" numără mănușile chirurgicale, nu pacienții operați. Două la primărie, două la prefectură...	0	0	0
